"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight"
"279400","2343700","2","","9999","1 small order","64020","112.0"
"279402","2343700","4","","9999","1 large order","64022","238.0"
"279406","2343700","8","","9999","1 kernel","64031","0.2"
"279412","2343701","5","","9999","1 extra large order","64585","220.0"
"279408","2343701","1","","9999","1 kids size order","64584","66.0"
"279413","2343701","6","","9999","1 order, NS as to size","64586","143.0"
"279416","2343701","9","","9999","Quantity not specified","90000","28.0"
"279414","2343701","7","","9999","1 cup","10205","11.0"
"279410","2343701","3","","9999","1 medium order","64021","143.0"
"279411","2343701","4","","9999","1 large order","64022","187.0"
"279409","2343701","2","","9999","1 small order","64020","88.0"
"279415","2343701","8","","9999","1 kernel","64031","0.2"
"279417","2343702","1","","9999","1 cup, popped","10134","8.0"
"279420","2343702","4","","9999","1 kernel","64031","0.2"
"279418","2343702","2","","9999","1 cup, unpopped, yields","10189","135.0"
"279419","2343702","3","","9999","1 oz, unpopped, yields","40066","19.0"
"279421","2343702","5","","9999","Quantity not specified","90000","20.0"
"279422","2343703","1","","9999","1 cup, popped","10134","11.0"
"279426","2343703","5","","9999","Quantity not specified","90000","28.0"
"279425","2343703","4","","9999","1 kernel","64031","0.2"
"279424","2343703","3","","9999","1 oz, unpopped, yields","40066","25.0"
"279423","2343703","2","","9999","1 cup, unpopped, yields","10189","211.0"
"279429","2343704","3","","9999","1 oz, unpopped, yields","40066","25.0"
"279427","2343704","1","","9999","1 cup, popped","10134","11.0"
"279431","2343704","5","","9999","Quantity not specified","90000","28.0"
"279430","2343704","4","","9999","1 kernel","64031","0.2"
"279428","2343704","2","","9999","1 cup, unpopped, yields","10189","177.0"
"279432","2343705","1","","9999","1 cup, popped","10134","14.0"
"279435","2343705","4","","9999","1 kernel","64031","0.2"
"279434","2343705","3","","9999","1 oz, unpopped, yields","40066","25.0"
"279433","2343705","2","","9999","1 cup, unpopped, yields","10189","193.0"
"279436","2343705","5","","9999","Quantity not specified","90000","35.0"
"279439","2343706","3","","9999","1 100 calorie package","64138","30.0"
"279438","2343706","2","","9999","1 snack/mini microwave bag","64582","43.0"
"279440","2343706","4","","9999","1 cup, popped","10134","14.0"
"279441","2343706","5","","9999","1 kernel","64031","0.2"
"279442","2343706","6","","9999","Quantity not specified","90000","35.0"
"279437","2343706","1","","9999","1 regular microwave bag","64581","85.0"
"279446","2343707","4","","9999","1 cup, popped","10134","11.0"
"279444","2343707","2","","9999","1 snack/mini microwave bag","64582","43.0"
"279448","2343707","6","","9999","Quantity not specified","90000","28.0"
"279445","2343707","3","","9999","1 100 calorie package","64138","30.0"
"279443","2343707","1","","9999","1 regular microwave bag","64581","85.0"
"279447","2343707","5","","9999","1 kernel","64031","0.2"
"279450","2343708","2","","9999","1 snack/mini microwave bag","64582","43.0"
"279452","2343708","4","","9999","1 cup, popped","10134","8.0"
"279453","2343708","5","","9999","1 kernel","64031","0.2"
"279451","2343708","3","","9999","1 100 calorie package","64138","30.0"
"279454","2343708","6","","9999","Quantity not specified","90000","28.0"
"279449","2343708","1","","9999","1 regular microwave bag","64581","85.0"
"279457","2343709","3","","9999","1 100 calorie package","64138","30.0"
"279456","2343709","2","","9999","1 snack/mini microwave bag","64582","43.0"
"279455","2343709","1","","9999","1 regular microwave bag","64581","85.0"
"279459","2343709","5","","9999","1 kernel","64031","0.2"
"279458","2343709","4","","9999","1 cup, popped","10134","11.0"
"279460","2343709","6","","9999","Quantity not specified","90000","28.0"
"279463","2343710","3","","9999","1 100 calorie package","64138","30.0"
"279465","2343710","5","","9999","1 kernel","64031","0.2"
"279461","2343710","1","","9999","1 regular microwave bag","64581","85.0"
"279466","2343710","6","","9999","Quantity not specified","90000","35.0"
"279464","2343710","4","","9999","1 cup, popped","10134","14.0"
"279462","2343710","2","","9999","1 snack/mini microwave bag","64582","43.0"
"279471","2343711","5","","9999","1 kernel","64031","0.2"
"279468","2343711","2","","9999","1 snack/mini microwave bag","64582","43.0"
"279470","2343711","4","","9999","1 cup, popped","10134","8.0"
"279472","2343711","6","","9999","Quantity not specified","90000","28.0"
"279467","2343711","1","","9999","1 regular microwave bag","64581","85.0"
"279469","2343711","3","","9999","1 100 calorie package","64138","30.0"
"279477","2343712","5","","9999","1 kernel","64031","0.2"
"279473","2343712","1","","9999","1 regular microwave bag","64581","85.0"
"279476","2343712","4","","9999","1 cup, popped","10134","14.0"
"279478","2343712","6","","9999","Quantity not specified","90000","35.0"
"279474","2343712","2","","9999","1 snack/mini microwave bag","64582","43.0"
"279475","2343712","3","","9999","1 100 calorie package","64138","30.0"
"279482","2343713","4","","9999","1 cup, popped","10134","14.0"
"279481","2343713","3","","9999","1 100 calorie package","64138","30.0"
"279484","2343713","6","","9999","Quantity not specified","90000","35.0"
"279483","2343713","5","","9999","1 kernel","64031","0.2"
"279480","2343713","2","","9999","1 snack/mini microwave bag","64582","43.0"
"279479","2343713","1","","9999","1 regular microwave bag","64581","85.0"
"279486","2343714","2","","9999","1 small single serving bag","64578","28.0"
"279491","2343714","7","","9999","Quantity not specified","90000","35.0"
"279489","2343714","5","","9999","1 single serving bag, NFS","64583","57.0"
"279487","2343714","3","","9999","1 medium single serving bag","64579","57.0"
"279488","2343714","4","","9999","1 large single serving bag","64541","85.0"
"279485","2343714","1","","9999","1 cup","10205","14.0"
"279490","2343714","6","","9999","1 kernel","64031","0.2"
"279497","2343715","6","","9999","1 kernel","64031","0.2"
"279498","2343715","7","","9999","Quantity not specified","90000","28.0"
"279494","2343715","3","","9999","1 medium single serving bag","64579","57.0"
"279493","2343715","2","","9999","1 small single serving bag","64578","28.0"
"279495","2343715","4","","9999","1 large single serving bag","64541","85.0"
"279496","2343715","5","","9999","1 single serving bag, NFS","64583","57.0"
"279492","2343715","1","","9999","1 cup","10205","11.0"
"279501","2343716","3","","9999","1 medium single serving bag","64579","57.0"
"279502","2343716","4","","9999","1 large single serving bag","64541","85.0"
"279500","2343716","2","","9999","1 small single serving bag","64578","28.0"
"279503","2343716","5","","9999","1 single serving bag, NFS","64583","57.0"
"279499","2343716","1","","9999","1 cup","10205","8.0"
"279504","2343716","6","","9999","1 kernel","64031","0.2"
"279505","2343716","7","","9999","Quantity not specified","90000","28.0"
"279511","2343717","6","","9999","1 kernel","64031","0.2"
"279509","2343717","4","","9999","1 large single serving bag","64541","85.0"
"279507","2343717","2","","9999","1 small single serving bag","64578","28.0"
"279508","2343717","3","","9999","1 medium single serving bag","64579","57.0"
"279512","2343717","7","","9999","Quantity not specified","90000","28.0"
"279506","2343717","1","","9999","1 cup","10205","11.0"
"279510","2343717","5","","9999","1 single serving bag, NFS","64583","57.0"
"279519","2343718","7","","9999","Quantity not specified","90000","35.0"
"279513","2343718","1","","9999","1 cup","10205","14.0"
"279516","2343718","4","","9999","1 large single serving bag","64541","85.0"
"279515","2343718","3","","9999","1 medium single serving bag","64579","57.0"
"279517","2343718","5","","9999","1 single serving bag, NFS","64583","57.0"
"279518","2343718","6","","9999","1 kernel","64031","0.2"
"279514","2343718","2","","9999","1 small single serving bag","64578","28.0"
"279526","2343719","7","","9999","Quantity not specified","90000","35.0"
"279523","2343719","4","","9999","1 large single serving bag","64541","85.0"
"279521","2343719","2","","9999","1 small single serving bag","64578","28.0"
"279524","2343719","5","","9999","1 single serving bag, NFS","64583","57.0"
"279522","2343719","3","","9999","1 medium single serving bag","64579","57.0"
"279520","2343719","1","","9999","1 cup","10205","14.0"
"279525","2343719","6","","9999","1 kernel","64031","0.2"
"279531","2343720","5","","9999","1 single serving bag, NFS","64583","57.0"
"279533","2343720","7","","9999","Quantity not specified","90000","28.0"
"279532","2343720","6","","9999","1 kernel","64031","0.2"
"279529","2343720","3","","9999","1 medium single serving bag","64579","57.0"
"279530","2343720","4","","9999","1 large single serving bag","64541","85.0"
"279528","2343720","2","","9999","1 small single serving bag","64578","28.0"
"279527","2343720","1","","9999","1 cup","10205","8.0"
"279537","2343721","4","","9999","1 large single serving bag","64541","85.0"
"279539","2343721","6","","9999","1 kernel","64031","0.2"
"279536","2343721","3","","9999","1 medium single serving bag","64579","57.0"
"279538","2343721","5","","9999","1 single serving bag, NFS","64583","57.0"
"279540","2343721","7","","9999","Quantity not specified","90000","35.0"
"279534","2343721","1","","9999","1 cup","10205","14.0"
"279535","2343721","2","","9999","1 small single serving bag","64578","28.0"
"279541","2343722","1","","9999","1 cup","10205","35.0"
"279546","2343722","6","","9999","1 kernel","64031","0.6"
"279544","2343722","4","","9999","1 large single serving bag","64541","85.0"
"279545","2343722","5","","9999","1 popcorn ball","61774","35.0"
"279542","2343722","2","","9999","1 small single serving bag","64578","28.0"
"279547","2343722","8","","9999","Quantity not specified","90000","35.0"
"279543","2343722","3","","9999","1 medium single serving bag","64579","57.0"
"279554","2343723","8","","9999","Quantity not specified","90000","42.0"
"279550","2343723","3","","9999","1 medium single serving bag","64579","57.0"
"279548","2343723","1","","9999","1 cup","10205","42.0"
"279553","2343723","6","","9999","1 kernel","64031","0.6"
"279549","2343723","2","","9999","1 small single serving bag","64578","28.0"
"279552","2343723","5","","9999","1 small Cracker Jack box","63905","28.0"
"279551","2343723","4","","9999","1 large single serving bag","64541","85.0"
"279555","2343724","1","","9999","1 cup","10205","35.0"
"279560","2343724","6","","9999","Quantity not specified","90000","35.0"
"279556","2343724","2","","9999","1 small single serving bag","64578","28.0"
"279559","2343724","5","","9999","1 kernel","64031","0.6"
"279558","2343724","4","","9999","1 large single serving bag","64541","85.0"
"279557","2343724","3","","9999","1 medium single serving bag","64579","57.0"
"279565","2343725","5","","9999","1 cup","10205","30.0"
"279561","2343725","1","","9999","1 chip","60570","1.0"
"279563","2343725","3","","9999","1 medium single serving bag","64579","57.0"
"279566","2343725","6","","9999","Quantity not specified","90000","30.0"
"279564","2343725","4","","9999","1 large single serving bag","64541","85.0"
"279562","2343725","2","","9999","1 small single serving bag","64578","28.0"
"279567","2343726","1","","9999","1 chip","60570","1.0"
"279569","2343726","3","","9999","1 medium single serving bag","64579","57.0"
"279572","2343726","6","","9999","Quantity not specified","90000","30.0"
"279570","2343726","4","","9999","1 large single serving bag","64541","85.0"
"279568","2343726","2","","9999","1 small single serving bag","64578","28.0"
"279571","2343726","5","","9999","1 cup","10205","30.0"
"279575","2343727","3","","9999","1 small single serving bag","64578","28.0"
"279577","2343727","5","","9999","1 large single serving bag","64541","85.0"
"279578","2343727","6","","9999","Quantity not specified","90000","30.0"
"279574","2343727","2","","9999","1 cup","10205","30.0"
"279576","2343727","4","","9999","1 medium single serving bag","64579","57.0"
"279573","2343727","1","","9999","1 chip","60570","1.0"
"279581","2343728","3","","9999","1 medium single serving bag","64579","57.0"
"279584","2343728","10","","9999","Quantity not specified","90000","15.0"
"279583","2343728","5","","9999","1 cup","10205","15.0"
"279582","2343728","4","","9999","1 large single serving bag","64541","85.0"
"279579","2343728","1","","9999","1 piece","61667","2.0"
"279580","2343728","2","","9999","1 small single serving bag","64578","28.0"
"279587","2343729","6","","9999","Quantity not specified","90000","40.0"
"279585","2343729","1","","9999","1 chip","60570","6.0"
"279586","2343729","2","","9999","1 cup","10205","40.0"
"279593","2343730","6","","9999","1 cup","10205","40.0"
"279590","2343730","3","","9999","1 medium single serving bag","64579","57.0"
"279592","2343730","5","","9999","1 100 calorie package","64138","25.0"
"279594","2343730","8","","9999","Quantity not specified","90000","28.0"
"279591","2343730","4","","9999","1 large single serving bag","64541","85.0"
"279589","2343730","2","","9999","1 small single serving bag","64578","28.0"
"279588","2343730","1","","9999","1 pretzel, NS as to size","64577","3.0"
"279597","2343731","3","","9999","1-3 ring thick pretzel","64575","17.0"
"279606","2343731","12","","9999","Quantity not specified","90000","28.0"
"279601","2343731","7","","9999","1 small single serving bag","64578","28.0"
"279600","2343731","6","","9999","1 pretzel, NS as to size","64577","3.0"
"279599","2343731","5","","9999","1 rod","64576","10.0"
"279605","2343731","11","","9999","1 cup","10205","40.0"
"279603","2343731","9","","9999","1 large single serving bag","64541","85.0"
"279596","2343731","2","","9999","1-3 ring thin pretzel","64574","3.0"
"279602","2343731","8","","9999","1 medium single serving bag","64579","57.0"
"279604","2343731","10","","9999","1 100 calorie package","64138","25.0"
"279595","2343731","1","","9999","1 miniature/bite size","64233","1.5"
"279598","2343731","4","","9999","1 pretzel stick","64316","1.0"
"279616","2343732","10","","9999","1 100 calorie package","64138","25.0"
"279612","2343732","6","","9999","1 pretzel, NS as to size","64577","3.0"
"279615","2343732","9","","9999","1 large single serving bag","64541","85.0"
"279610","2343732","4","","9999","1 pretzel stick","64316","1.0"
"279614","2343732","8","","9999","1 medium single serving bag","64579","57.0"
"279608","2343732","2","","9999","1-3 ring thin pretzel","64574","3.0"
"279611","2343732","5","","9999","1 rod","64576","10.0"
"279617","2343732","11","","9999","1 cup","10205","40.0"
"279607","2343732","1","","9999","1 miniature/bite size","64233","1.5"
"279609","2343732","3","","9999","1-3 ring thick pretzel","64575","17.0"
"279618","2343732","12","","9999","Quantity not specified","90000","28.0"
"279613","2343732","7","","9999","1 small single serving bag","64578","28.0"
"279627","2343733","9","","9999","1 large single serving bag","64541","85.0"
"279623","2343733","5","","9999","1 rod","64576","10.0"
"279621","2343733","3","","9999","1-3 ring thick pretzel","64575","17.0"
"279624","2343733","6","","9999","1 pretzel, NS as to size","64577","3.0"
"279620","2343733","2","","9999","1-3 ring thin pretzel","64574","3.0"
"279625","2343733","7","","9999","1 small single serving bag","64578","28.0"
"279630","2343733","12","","9999","Quantity not specified","90000","28.0"
"279622","2343733","4","","9999","1 pretzel stick","64316","1.0"
"279626","2343733","8","","9999","1 medium single serving bag","64579","57.0"
"279629","2343733","11","","9999","1 cup","10205","40.0"
"279619","2343733","1","","9999","1 miniature/bite size","64233","1.5"
"279628","2343733","10","","9999","1 100 calorie package","64138","25.0"
"279640","2343734","10","","9999","1 100 calorie package","64138","25.0"
"279637","2343734","7","","9999","1 small single serving bag","64578","28.0"
"279634","2343734","4","","9999","1 pretzel stick","64316","1.0"
"279639","2343734","9","","9999","1 large single serving bag","64541","85.0"
"279632","2343734","2","","9999","1-3 ring thin pretzel","64574","3.0"
"279633","2343734","3","","9999","1-3 ring thick pretzel","64575","17.0"
"279642","2343734","26","","9999","Quantity not specified","90000","28.0"
"279641","2343734","11","","9999","1 cup","10205","40.0"
"279636","2343734","6","","9999","1 pretzel, NS as to size","64577","3.0"
"279631","2343734","1","","9999","1 miniature/bite size","64233","1.5"
"279638","2343734","8","","9999","1 medium single serving bag","64579","57.0"
"279635","2343734","5","","9999","1 rod","64576","10.0"
"279653","2343735","11","","9999","1 cup","10205","40.0"
"279648","2343735","6","","9999","1 pretzel, NS as to size","64577","3.0"
"279650","2343735","8","","9999","1 medium single serving bag","64579","57.0"
"279644","2343735","2","","9999","1-3 ring thin pretzel","64574","3.0"
"279645","2343735","3","","9999","1-3 ring thick pretzel","64575","17.0"
"279643","2343735","1","","9999","1 miniature/bite size","64233","1.5"
"279646","2343735","4","","9999","1 pretzel stick","64316","1.0"
"279652","2343735","10","","9999","1 100 calorie package","64138","25.0"
"279654","2343735","12","","9999","Quantity not specified","90000","28.0"
"279647","2343735","5","","9999","1 rod","64576","10.0"
"279649","2343735","7","","9999","1 small single serving bag","64578","28.0"
"279651","2343735","9","","9999","1 large single serving bag","64541","85.0"
"279658","2343736","4","","9999","1 pretzel, NS as to size","64577","3.0"
"279662","2343736","8","","9999","1 100 calorie package","64138","25.0"
"279664","2343736","11","","9999","Quantity not specified","90000","28.0"
"279656","2343736","2","","9999","1 pretzel stick","64316","4.0"
"279660","2343736","6","","9999","1 medium single serving bag","64579","57.0"
"279657","2343736","3","","9999","1 rod","64576","10.0"
"279661","2343736","7","","9999","1 large single serving bag","64541","85.0"
"279655","2343736","1","","9999","1 miniature/bite size","64233","1.5"
"279663","2343736","9","","9999","1 cup","10205","40.0"
"279659","2343736","5","","9999","1 small single serving bag","64578","28.0"
"279670","2343737","6","","9999","1 100 calorie package","64138","25.0"
"279666","2343737","2","","9999","1 pretzel, NS as to size","64577","1.3"
"279665","2343737","1","","9999","1 pretzel stick","64316","1.0"
"279667","2343737","3","","9999","1 small single serving bag","64578","28.0"
"279671","2343737","7","","9999","1 cup","10205","40.0"
"279669","2343737","5","","9999","1 large single serving bag","64541","85.0"
"279668","2343737","4","","9999","1 medium single serving bag","64579","57.0"
"279672","2343737","8","","9999","Quantity not specified","90000","28.0"
"279677","2343738","5","","9999","1 large single serving bag","64541","85.0"
"279675","2343738","3","","9999","1 small single serving bag","64578","28.0"
"279674","2343738","2","","9999","1 pretzel, NS as to size","64577","1.3"
"279673","2343738","1","","9999","1 pretzel stick","64316","1.0"
"279676","2343738","4","","9999","1 medium single serving bag","64579","57.0"
"279679","2343738","7","","9999","1 cup","10205","40.0"
"279678","2343738","6","","9999","1 100 calorie package","64138","25.0"
"279680","2343738","8","","9999","Quantity not specified","90000","28.0"
"279684","2343739","4","","9999","1 large single serving bag","64541","85.0"
"279681","2343739","1","","9999","1 pretzel chip/crisp/thin","64588","2.7"
"279687","2343739","7","","9999","Quantity not specified","90000","28.0"
"279686","2343739","6","","9999","1 cup","10205","40.0"
"279685","2343739","5","","9999","1 100 calorie package","64138","25.0"
"279682","2343739","2","","9999","1 small single serving bag","64578","28.0"
"279683","2343739","3","","9999","1 medium single serving bag","64579","57.0"
"279689","2343740","2","","9999","1 small single serving bag","64578","28.0"
"279690","2343740","3","","9999","1 medium single serving bag","64579","57.0"
"279693","2343740","6","","9999","1 cup","10205","40.0"
"279691","2343740","4","","9999","1 large single serving bag","64541","85.0"
"279694","2343740","7","","9999","Quantity not specified","90000","28.0"
"279692","2343740","5","","9999","1 100 calorie package","64138","25.0"
"279688","2343740","1","","9999","1 pretzel chip/crisp/thin","64588","2.7"
"279700","2343741","6","","9999","1 cup","10205","40.0"
"279699","2343741","5","","9999","1 100 calorie package","64138","25.0"
"279697","2343741","3","","9999","1 medium single serving bag","64579","57.0"
"279698","2343741","4","","9999","1 large single serving bag","64541","85.0"
"279701","2343741","7","","9999","Quantity not specified","90000","28.0"
"279696","2343741","2","","9999","1 small single serving bag","64578","28.0"
"279695","2343741","1","","9999","1 pretzel chip/crisp/thin","64588","2.7"
"279702","2343742","1","","9999","1 miniature/bite size","64233","4.0"
"279713","2343742","12","","9999","Quantity not specified","90000","28.0"
"279703","2343742","2","","9999","1-3 ring thin pretzel","64574","7.0"
"279710","2343742","9","","9999","1 large single serving bag","64541","85.0"
"279709","2343742","8","","9999","1 medium single serving bag","64579","57.0"
"279712","2343742","11","","9999","1 cup","10205","86.0"
"279711","2343742","10","","9999","1 100 calorie package","64138","25.0"
"279706","2343742","5","","9999","1 rod","64576","24.0"
"279707","2343742","6","","9999","1 pretzel, NS as to size","64577","4.0"
"279705","2343742","4","","9999","1 pretzel stick","64316","2.0"
"279704","2343742","3","","9999","1-3 ring thick pretzel","64575","31.0"
"279708","2343742","7","","9999","1 small single serving bag","64578","28.0"
"279716","2343743","3","","9999","1-3 ring thick pretzel","64575","31.0"
"279725","2343743","15","","9999","Quantity not specified","90000","28.0"
"279717","2343743","4","","9999","1 pretzel stick","64316","2.0"
"279719","2343743","6","","9999","1 pretzel, NS as to size","64577","4.0"
"279720","2343743","7","","9999","1 small single serving bag","64578","28.0"
"279714","2343743","1","","9999","1 miniature/bite size","64233","4.0"
"279723","2343743","10","","9999","1 100 calorie package","64138","25.0"
"279724","2343743","11","","9999","1 cup","10205","86.0"
"279722","2343743","9","","9999","1 large single serving bag","64541","85.0"
"279718","2343743","5","","9999","1 rod","64576","24.0"
"279721","2343743","8","","9999","1 medium single serving bag","64579","57.0"
"279715","2343743","2","","9999","1-3 ring thin pretzel","64574","7.0"
"279733","2343744","8","","9999","1 medium single serving bag","64579","57.0"
"279736","2343744","11","","9999","1 cup","10205","86.0"
"279735","2343744","10","","9999","1 100 calorie package","64138","25.0"
"279734","2343744","9","","9999","1 large single serving bag","64541","85.0"
"279732","2343744","7","","9999","1 small single serving bag","64578","28.0"
"279727","2343744","2","","9999","1-3 ring thin pretzel","64574","7.0"
"279730","2343744","5","","9999","1 rod","64576","24.0"
"279729","2343744","4","","9999","1 pretzel stick","64316","2.0"
"279731","2343744","6","","9999","1 pretzel, NS as to size","64577","4.0"
"279728","2343744","3","","9999","1-3 ring thick pretzel","64575","31.0"
"279726","2343744","1","","9999","1 miniature/bite size","64233","4.0"
"279737","2343744","12","","9999","Quantity not specified","90000","28.0"
"279746","2343745","9","","9999","1 large single serving bag","64541","85.0"
"279738","2343745","1","","9999","1 miniature/bite size","64233","4.0"
"279747","2343745","10","","9999","1 100 calorie package","64138","25.0"
"279744","2343745","7","","9999","1 small single serving bag","64578","28.0"
"279742","2343745","5","","9999","1 rod","64576","24.0"
"279743","2343745","6","","9999","1 pretzel, NS as to size","64577","4.0"
"279749","2343745","13","","9999","Quantity not specified","90000","28.0"
"279748","2343745","11","","9999","1 cup","10205","86.0"
"279741","2343745","4","","9999","1 pretzel stick","64316","2.0"
"279745","2343745","8","","9999","1 medium single serving bag","64579","57.0"
"279739","2343745","2","","9999","1-3 ring thin pretzel","64574","7.0"
"279740","2343745","3","","9999","1-3 ring thick pretzel","64575","31.0"
"279756","2343746","7","","9999","1 small single serving bag","64578","28.0"
"279758","2343746","10","","9999","1 large single serving bag","64541","85.0"
"279761","2343746","13","","9999","Quantity not specified","90000","28.0"
"279760","2343746","12","","9999","1 cup","10205","86.0"
"279759","2343746","11","","9999","1 100 calorie package","64138","25.0"
"279752","2343746","3","","9999","1-3 ring thick pretzel","64575","31.0"
"279750","2343746","1","","9999","1 miniature/bite size","64233","4.0"
"279757","2343746","9","","9999","1 medium single serving bag","64579","57.0"
"279751","2343746","2","","9999","1-3 ring thin pretzel","64574","7.0"
"279755","2343746","6","","9999","1 pretzel, NS as to size","64577","4.0"
"279754","2343746","5","","9999","1 rod","64576","24.0"
"279753","2343746","4","","9999","1 pretzel stick","64316","2.0"
"279765","2343747","4","","9999","1 medium single serving bag","64579","57.0"
"279766","2343747","5","","9999","1 large single serving bag","64541","85.0"
"279764","2343747","3","","9999","1 small single serving bag","64578","28.0"
"279763","2343747","2","","9999","1 pretzel, NS as to size","64577","3.0"
"279769","2343747","8","","9999","Quantity not specified","90000","28.0"
"279767","2343747","6","","9999","1 100 calorie package","64138","25.0"
"279762","2343747","1","","9999","1 miniature/bite size","64233","3.0"
"279768","2343747","7","","9999","1 cup","10205","96.0"
"279777","2343748","10","","9999","Quantity not specified","90000","28.0"
"279773","2343748","4","","9999","1 medium single serving bag","64579","57.0"
"279770","2343748","1","","9999","1 miniature/bite size","64233","3.0"
"279771","2343748","2","","9999","1 pretzel, NS as to size","64577","3.0"
"279775","2343748","6","","9999","1 100 calorie package","64138","25.0"
"279776","2343748","7","","9999","1 cup","10205","96.0"
"279774","2343748","5","","9999","1 large single serving bag","64541","85.0"
"279772","2343748","3","","9999","1 small single serving bag","64578","28.0"
"279781","2343749","4","","9999","1 medium single serving bag","64579","57.0"
"279778","2343749","1","","9999","1 miniature/bite size","64233","3.0"
"279782","2343749","5","","9999","1 large single serving bag","64541","85.0"
"279783","2343749","6","","9999","1 100 calorie package","64138","25.0"
"279780","2343749","3","","9999","1 small single serving bag","64578","28.0"
"279785","2343749","8","","9999","Quantity not specified","90000","28.0"
"279779","2343749","2","","9999","1 pretzel, NS as to size","64577","3.0"
"279784","2343749","7","","9999","1 cup","10205","96.0"
"279790","2343750","5","","9999","1 pretzel, NS as to size","64577","120.0"
"279792","2343750","7","","9999","1 cup, nuggets","64592","147.0"
"279787","2343750","2","","9999","1 small","62015","62.0"
"279793","2343750","8","","9999","Quantity not specified","90000","120.0"
"279791","2343750","6","","9999","1 pretzel stick","64316","21.0"
"279786","2343750","1","","9999","1 bite size/nugget","64590","14.0"
"279788","2343750","3","","9999","1 medium/regular","64591","120.0"
"279789","2343750","4","","9999","1 large","60919","143.0"
"279801","2343751","8","","9999","Quantity not specified","90000","120.0"
"279799","2343751","6","","9999","1 pretzel stick","64316","21.0"
"279797","2343751","4","","9999","1 large","60919","143.0"
"279798","2343751","5","","9999","1 pretzel, NS as to size","64577","120.0"
"279800","2343751","7","","9999","1 cup, nuggets","64592","147.0"
"279796","2343751","3","","9999","1 medium/regular","64591","120.0"
"279795","2343751","2","","9999","1 small","62015","62.0"
"279794","2343751","1","","9999","1 bite size/nugget","64590","14.0"
"279807","2343752","6","","9999","1 pretzel stick","64316","21.0"
"279806","2343752","5","","9999","1 pretzel, NS as to size","64577","120.0"
"279802","2343752","1","","9999","1 bite size/nugget","64590","14.0"
"279808","2343752","7","","9999","1 cup, nuggets","64592","147.0"
"279803","2343752","2","","9999","1 small","62015","62.0"
"279805","2343752","4","","9999","1 large","60919","143.0"
"279804","2343752","3","","9999","1 medium/regular","64591","120.0"
"279809","2343752","8","","9999","Quantity not specified","90000","120.0"
"279811","2343753","2","","9999","1 small","62015","62.0"
"279810","2343753","1","","9999","1 bite size/nugget","64590","14.0"
"279815","2343753","6","","9999","1 pretzel stick","64316","21.0"
"279817","2343753","8","","9999","Quantity not specified","90000","120.0"
"279816","2343753","7","","9999","1 cup, nuggets","64592","147.0"
"279812","2343753","3","","9999","1 medium/regular","64591","120.0"
"279814","2343753","5","","9999","1 pretzel, NS as to size","64577","120.0"
"279813","2343753","4","","9999","1 large","60919","143.0"
"279818","2343754","1","","9999","1 bite size/nugget","64590","14.0"
"279821","2343754","4","","9999","1 large","60919","143.0"
"279824","2343754","7","","9999","1 cup, nuggets","64592","147.0"
"279822","2343754","5","","9999","1 pretzel, NS as to size","64577","120.0"
"279823","2343754","6","","9999","1 pretzel stick","64316","21.0"
"279825","2343754","8","","9999","Quantity not specified","90000","120.0"
"279820","2343754","3","","9999","1 medium/regular","64591","120.0"
"279819","2343754","2","","9999","1 small","62015","62.0"
"279828","2343755","3","","9999","1 medium/regular","64591","120.0"
"279833","2343755","8","","9999","Quantity not specified","90000","120.0"
"279831","2343755","6","","9999","1 pretzel stick","64316","21.0"
"279830","2343755","5","","9999","1 pretzel, NS as to size","64577","120.0"
"279827","2343755","2","","9999","1 small","62015","62.0"
"279832","2343755","7","","9999","1 cup, nuggets","64592","147.0"
"279826","2343755","1","","9999","1 bite size/nugget","64590","14.0"
"279829","2343755","4","","9999","1 large","60919","143.0"
"279841","2343756","8","","9999","Quantity not specified","90000","147.0"
"279838","2343756","5","","9999","1 pretzel, NS as to size","64577","147.0"
"279835","2343756","2","","9999","1 small","62015","74.0"
"279840","2343756","7","","9999","1 cup, nuggets","64592","168.0"
"279836","2343756","3","","9999","1 medium/regular","64591","147.0"
"279834","2343756","1","","9999","1 bite size/nugget","64590","14.0"
"279837","2343756","4","","9999","1 large","60919","175.0"
"279839","2343756","6","","9999","1 pretzel stick","64316","25.0"
"279847","2343757","6","","9999","1 pretzel stick","64316","25.0"
"279843","2343757","2","","9999","1 small","62015","65.0"
"279849","2343757","8","","9999","Quantity not specified","90000","125.0"
"279842","2343757","1","","9999","1 bite size/nugget","64590","14.0"
"279848","2343757","7","","9999","1 cup, nuggets","64592","168.0"
"279845","2343757","4","","9999","1 large","60919","149.0"
"279844","2343757","3","","9999","1 medium/regular","64591","125.0"
"279846","2343757","5","","9999","1 pretzel, NS as to size","64577","125.0"
"279852","2343758","3","","9999","1 medium/regular","64591","147.0"
"279854","2343758","5","","9999","1 pretzel, NS as to size","64577","147.0"
"279855","2343758","6","","9999","1 pretzel stick","64316","25.0"
"279856","2343758","7","","9999","1 cup, nuggets","64592","168.0"
"279857","2343758","8","","9999","Quantity not specified","90000","147.0"
"279850","2343758","1","","9999","1 bite size/nugget","64590","14.0"
"279851","2343758","2","","9999","1 small","62015","74.0"
"279853","2343758","4","","9999","1 large","60919","175.0"
